time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2024-08-16T20:00:00Z,162.825,162.827,162.666,162.747,162.847,162.847,162.688,162.812
2024-08-18T21:00:00Z,162.677,162.779,162.666,162.771,162.823,162.929,162.811,162.921
2024-08-18T22:00:00Z,162.768,163.075,162.651,163.017,162.86,163.104,162.801,163.036
2024-08-18T23:00:00Z,163.017,163.189,162.963,163.117,163.034,163.206,162.989,163.138
2024-08-19T00:00:00Z,163.117,163.204,162.897,163.041,163.137,163.223,162.919,163.065
2024-08-19T01:00:00Z,163.043,163.088,162.515,162.604,163.065,163.103,162.536,162.623
2024-08-19T02:00:00Z,162.604,162.835,162.49,162.529,162.624,162.858,162.511,162.552
2024-08-19T03:00:00Z,162.529,162.566,161.507,161.669,162.551,162.588,161.525,161.688
2024-08-19T04:00:00Z,161.671,161.858,161.027,161.38,161.688,161.878,161.05,161.404
2024-08-19T05:00:00Z,161.38,161.51,160.641,160.652,161.403,161.53,160.67,160.679
2024-08-19T06:00:00Z,160.651,161.071,160.405,161.065,160.677,161.087,160.43,161.085
2024-08-19T07:00:00Z,161.058,161.477,160.877,161.331,161.081,161.498,160.895,161.352
2024-08-19T08:00:00Z,161.329,161.48,161.069,161.22,161.352,161.504,161.09,161.245
2024-08-19T09:00:00Z,161.221,161.41,161.108,161.404,161.245,161.428,161.131,161.424
2024-08-19T10:00:00Z,161.403,161.679,161.394,161.511,161.424,161.697,161.414,161.534
2024-08-19T11:00:00Z,161.523,161.544,161.241,161.257,161.544,161.566,161.262,161.272
2024-08-19T12:00:00Z,161.258,161.422,161.156,161.402,161.277,161.444,161.172,161.417
2024-08-19T13:00:00Z,161.402,161.752,161.402,161.677,161.42,161.772,161.42,161.703
2024-08-19T14:00:00Z,161.68,162.103,161.492,161.956,161.704,162.122,161.512,161.976
2024-08-19T15:00:00Z,161.952,162.292,161.938,162.07,161.972,162.314,161.96,162.089
2024-08-19T16:00:00Z,162.072,162.293,162.048,162.22,162.09,162.311,162.069,162.24
2024-08-19T17:00:00Z,162.221,162.324,162.156,162.307,162.24,162.344,162.178,162.328
2024-08-19T18:00:00Z,162.31,162.545,162.277,162.508,162.329,162.564,162.298,162.53
2024-08-19T19:00:00Z,162.513,162.558,162.428,162.518,162.532,162.578,162.448,162.54
2024-08-19T20:00:00Z,162.518,162.568,162.471,162.498,162.539,162.59,162.493,162.536
2024-08-19T21:00:00Z,162.406,162.534,162.367,162.448,162.556,162.649,162.481,162.546
2024-08-19T22:00:00Z,162.454,162.546,162.454,162.537,162.55,162.594,162.488,162.554
2024-08-19T23:00:00Z,162.537,162.775,162.527,162.632,162.555,162.794,162.544,162.654
2024-08-20T00:00:00Z,162.633,162.648,162.018,162.169,162.656,162.669,162.039,162.192
2024-08-20T01:00:00Z,162.17,162.389,161.687,162.217,162.194,162.413,161.713,162.239
2024-08-20T02:00:00Z,162.218,162.912,162.17,162.811,162.243,162.932,162.197,162.835
2024-08-20T03:00:00Z,162.81,162.983,162.638,162.882,162.833,163.008,162.663,162.904
2024-08-20T04:00:00Z,162.88,162.926,162.615,162.748,162.905,162.949,162.635,162.77
2024-08-20T05:00:00Z,162.749,163.146,162.747,163.132,162.767,163.168,162.767,163.15
2024-08-20T06:00:00Z,163.129,163.185,162.755,162.933,163.15,163.208,162.777,162.952
